dtt,Var2_1,Var2_2,Var2_3,Var2_4
13-Jan-2016 05:00:00,0.6337549,14.23488,70.90134,6.426899
13-Jan-2016 06:00:00,0.7273924,14.33692,72.24723,6.105983
13-Jan-2016 07:00:00,0.6584779,14.13428,72.35238,5.889357
13-Jan-2016 08:00:00,0.7332968,13.11475,57.63138,5.852209
13-Jan-2016 09:00:00,0.7688535,13.84083,62.20507,5.981905
13-Jan-2016 10:00:00,0.9028164,13.93728,56.05671,6.112029
13-Jan-2016 11:00:00,0.9750889,13.7931,52.25495,6.430148
13-Jan-2016 12:00:00,1.029662,13.84083,37.97816,6.829492
13-Jan-2016 13:00:00,0.9866937,14.13428,39.78782,7.170261
13-Jan-2016 14:00:00,0.9406178,14.03509,32.78296,7.300643
13-Jan-2016 15:00:00,1.172472,14.03509,45.71218,7.256148
13-Jan-2016 16:00:00,0.8689687,12.77955,48.74589,7.167286
13-Jan-2016 17:00:00,0.8923784,14.08451,53.61191,6.875894
13-Jan-2016 18:00:00,1.005581,13.7931,53.12899,6.540765
13-Jan-2016 19:00:00,0.9426133,14.13428,53.70309,6.209122
13-Jan-2016 20:00:00,0.9244937,14.03509,54.18462,5.986439
13-Jan-2016 21:00:00,0.7442766,13.11475,55.06402,5.938954
13-Jan-2016 22:00:00,0.6796127,12.94498,66.68618,6.020063
13-Jan-2016 23:00:00,0.6841344,13.51351,55.7981,6.24633
14-Jan-2016 00:00:00,0.6573237,12.6183,68.90803,6.490059
14-Jan-2016 01:00:00,0.6803704,12.57862,68.45673,6.810829
14-Jan-2016 02:00:00,0.5455768,14.28571,70.53823,6.992978
14-Jan-2016 03:00:00,0.6193218,14.03509,87.98964,7.027192
14-Jan-2016 04:00:00,0.5246166,13.0719,71.01955,7.00838
14-Jan-2016 05:00:00,0.5071781,12.69841,80.40125,6.82379
14-Jan-2016 06:00:00,0.447293,12.90323,76.66678,6.543296
14-Jan-2016 07:00:00,0.4789891,13.93728,83.1282,6.234733
14-Jan-2016 08:00:00,0.4477775,12.94498,83.748,5.976221
14-Jan-2016 09:00:00,0.4481737,13.20132,76.95541,5.872877
14-Jan-2016 10:00:00,0.4202748,13.37793,100.5218,5.936251
14-Jan-2016 11:00:00,0.4590751,13.69863,83.5238,6.086986
14-Jan-2016 12:00:00,0.3191545,13.46801,68.20734,6.334203
14-Jan-2016 13:00:00,0.3410289,13.88889,78.62144,6.583485
14-Jan-2016 14:00:00,0.3645979,12.57862,88.9901,6.854597
14-Jan-2016 15:00:00,0.3756433,14.03509,89.97873,7.026532
14-Jan-2016 16:00:00,0.3299534,13.1579,84.11861,6.971241
14-Jan-2016 17:00:00,0.3229171,13.20132,104.9957,6.824503
14-Jan-2016 18:00:00,0.3567702,13.65188,106.857,6.567896
14-Jan-2016 19:00:00,0.3050274,12.77955,92.5996,6.26
14-Jan-2016 20:00:00,0.273382,12.98701,88.5778,5.948622
14-Jan-2016 22:00:00,0.3703851,12.82051,NaN,5.79838
14-Jan-2016 23:00:00,0.3069725,14.23488,75.31979,5.909971
15-Jan-2016 00:00:00,0.2899922,13.11475,87.36564,6.158593
15-Jan-2016 01:00:00,0.3258674,13.69863,99.74474,6.447124
15-Jan-2016 02:00:00,0.3551046,13.24503,88.90839,6.728264
15-Jan-2016 03:00:00,0.4013537,13.42282,93.2802,6.944072
15-Jan-2016 04:00:00,0.3678686,13.98601,90.26933,7.012415
15-Jan-2016 05:00:00,0.3796756,14.08451,104.9976,6.905246
15-Jan-2016 06:00:00,0.3917983,12.65823,100.7992,6.745393
15-Jan-2016 07:00:00,0.3558609,12.90323,104.1992,6.525519
15-Jan-2016 08:00:00,0.3767339,13.74571,75.32375,6.253705
15-Jan-2016 09:00:00,0.3197932,13.93728,91.40263,5.995209
15-Jan-2016 10:00:00,0.3321817,12.6183,86.00494,5.938946
15-Jan-2016 11:00:00,0.3511292,13.11475,87.50827,6.019545
15-Jan-2016 12:00:00,0.3344283,13.42282,93.51809,6.185162
15-Jan-2016 13:00:00,0.3388819,13.1579,68.23207,6.431291
15-Jan-2016 14:00:00,0.2936119,12.65823,79.77824,6.742417
15-Jan-2016 15:00:00,0.3247203,12.90323,75.88831,6.971373
15-Jan-2016 16:00:00,0.3723831,13.93728,90.50893,7.063552
15-Jan-2016 17:00:00,0.3717697,13.7931,86.13966,7.031305
15-Jan-2016 18:00:00,0.3822413,13.69863,81.88126,6.85102
15-Jan-2016 19:00:00,0.3430732,13.84083,106.6397,6.668035
15-Jan-2016 20:00:00,0.414574,12.86174,82.35852,6.38903
15-Jan-2016 21:00:00,0.4198857,12.65823,83.21449,6.10529
15-Jan-2016 22:00:00,0.4432968,13.11475,72.80993,6.027137
15-Jan-2016 23:00:00,0.3922773,12.5,91.31878,6.077248
16-Jan-2016 00:00:00,0.6299485,14.08451,92.93726,6.275164
16-Jan-2016 01:00:00,1.217239,6.240249,108.7781,6.458446
16-Jan-2016 02:00:00,1.305576,6.655574,105.0734,6.83216
16-Jan-2016 03:00:00,2.13511,8.064516,99.7357,7.209576
16-Jan-2016 04:00:00,1.697912,7.722008,104.5743,7.178272
16-Jan-2016 05:00:00,1.580338,8.676789,106.858,7.200149
16-Jan-2016 06:00:00,1.48578,9.82801,103.5058,7.182011
16-Jan-2016 07:00:00,1.243214,10.92896,96.18544,7.081882
16-Jan-2016 08:00:00,1.211359,11.17319,100.1409,6.778649
16-Jan-2016 09:00:00,1.098121,11.08033,96.18,6.517413
16-Jan-2016 10:00:00,1.228457,12.5,87.966,6.438978
16-Jan-2016 11:00:00,1.185314,11.23596,89.91103,6.400315
