Date Time, Water Level, Sigma, I, L 
2017-06-25 17:00,-0.385,0.086,0,0
2017-06-25 18:00,-0.657,0.062,0,0
2017-06-25 19:00,-0.732,0.066,0,0
2017-06-25 20:00,-0.671,0.073,0,0
2017-06-25 21:00,-0.467,0.061,0,0
2017-06-25 22:00,-0.148,0.070,0,0
2017-06-25 23:00,0.260,0.067,0,0
2017-06-26 00:00,0.598,0.063,0,0
2017-06-26 01:00,0.718,0.062,0,0
2017-06-26 02:00,0.713,0.063,0,0
2017-06-26 03:00,0.561,0.067,0,0
2017-06-26 04:00,0.260,0.061,0,0
2017-06-26 05:00,-0.101,0.062,0,0
2017-06-26 06:00,-0.453,0.061,0,0
2017-06-26 07:00,-0.742,0.057,0,0
2017-06-26 08:00,-0.761,0.067,0,0
2017-06-26 09:00,-0.692,0.056,0,0
2017-06-26 10:00,-0.508,0.064,0,0
2017-06-26 11:00,-0.160,0.047,0,0
2017-06-26 12:00,0.209,0.064,0,0
2017-06-26 13:00,0.457,0.072,0,0
2017-06-26 14:00,0.525,0.074,0,0
2017-06-26 15:00,0.429,0.060,0,0
2017-06-26 16:00,0.249,0.055,0,0
2017-06-26 17:00,-0.023,0.053,0,0
2017-06-26 18:00,-0.338,0.052,0,0
2017-06-26 19:00,-0.583,0.058,0,0
2017-06-26 20:00,-0.679,0.060,0,0
2017-06-26 21:00,-0.610,0.054,0,0
2017-06-26 22:00,-0.394,0.056,0,0
2017-06-26 23:00,-0.041,0.046,0,0
2017-06-27 00:00,0.316,0.063,0,0
2017-06-27 01:00,0.585,0.057,0,0
2017-06-27 02:00,0.660,0.055,0,0
2017-06-27 03:00,0.651,0.066,0,0
2017-06-27 04:00,0.520,0.055,0,0
2017-06-27 05:00,0.232,0.052,0,0
2017-06-27 06:00,-0.091,0.060,0,0
2017-06-27 07:00,-0.447,0.051,0,0
2017-06-27 08:00,-0.684,0.056,0,0
2017-06-27 09:00,-0.690,0.054,0,0
2017-06-27 10:00,-0.601,0.055,0,0
2017-06-27 11:00,-0.389,0.063,0,0
2017-06-27 12:00,-0.067,0.057,0,0
2017-06-27 13:00,0.280,0.061,0,0
2017-06-27 14:00,0.498,0.062,0,0
2017-06-27 15:00,0.517,0.052,0,0
2017-06-27 16:00,0.440,0.047,0,0
2017-06-27 17:00,0.291,0.054,0,0
2017-06-27 18:00,-0.030,0.056,0,0
2017-06-27 19:00,-0.304,0.058,0,0
2017-06-27 20:00,-0.541,0.055,0,0
2017-06-27 21:00,-0.570,0.050,0,0
2017-06-27 22:00,-0.460,0.063,0,0
2017-06-27 23:00,-0.319,0.047,0,0
2017-06-28 00:00,-0.056,0.062,0,0
2017-06-28 01:00,0.323,0.062,0,0
2017-06-28 02:00,0.578,0.054,0,0
2017-06-28 03:00,0.641,0.059,0,0
2017-06-28 04:00,0.600,0.051,0,0
2017-06-28 05:00,0.451,0.042,0,0
2017-06-28 06:00,0.211,0.058,0,0
2017-06-28 07:00,-0.104,0.053,0,0
2017-06-28 08:00,-0.410,0.050,0,0
2017-06-28 09:00,-0.561,0.055,0,0
2017-06-28 10:00,-0.571,0.069,0,0
2017-06-28 11:00,-0.460,0.059,0,0
2017-06-28 12:00,-0.277,0.058,0,0
2017-06-28 13:00,0.047,0.064,0,0
2017-06-28 14:00,0.355,0.078,0,0
2017-06-28 15:00,0.478,0.079,0,0
2017-06-28 16:00,0.496,0.079,0,0
2017-06-28 17:00,0.427,0.114,0,0
2017-06-28 18:00,0.255,0.087,0,0
2017-06-28 19:00,0.007,0.082,0,0
2017-06-28 20:00,-0.297,0.084,0,0
2017-06-28 21:00,-0.477,0.082,0,0
2017-06-28 22:00,-0.494,0.087,0,0
2017-06-28 23:00,-0.397,0.073,0,0
2017-06-29 00:00,-0.266,0.067,0,0
2017-06-29 01:00,-0.022,0.077,0,0
2017-06-29 02:00,0.276,0.063,0,0
2017-06-29 03:00,0.485,0.074,0,0
2017-06-29 04:00,0.492,0.066,0,0
2017-06-29 05:00,0.456,0.055,0,0
2017-06-29 06:00,0.322,0.055,0,0
2017-06-29 07:00,0.073,0.058,0,0
2017-06-29 08:00,-0.208,0.065,0,0
2017-06-29 09:00,-0.461,0.056,0,0
2017-06-29 10:00,-0.594,0.052,0,0
2017-06-29 11:00,-0.595,0.051,0,0
2017-06-29 12:00,-0.526,0.051,0,0
2017-06-29 13:00,-0.334,0.057,0,0
2017-06-29 14:00,-0.019,0.051,0,0
2017-06-29 15:00,0.192,0.049,0,0
2017-06-29 16:00,0.331,0.041,0,0
2017-06-29 17:00,0.354,0.056,0,0
2017-06-29 18:00,0.309,0.050,0,0
2017-06-29 19:00,0.128,0.048,0,0
2017-06-29 20:00,-0.095,0.055,0,0
2017-06-29 21:00,-0.356,0.048,0,0
2017-06-29 22:00,-0.516,0.045,0,0
2017-06-29 23:00,-0.541,0.058,0,0
2017-06-30 00:00,-0.526,0.052,0,0
2017-06-30 01:00,-0.384,0.051,0,0
2017-06-30 02:00,-0.171,0.060,0,0
2017-06-30 03:00,0.104,0.053,0,0
2017-06-30 04:00,0.233,0.060,0,0
2017-06-30 05:00,0.252,0.060,0,0
2017-06-30 06:00,0.248,0.056,0,0
2017-06-30 07:00,0.115,0.064,0,0
2017-06-30 08:00,-0.114,0.056,0,0
2017-06-30 09:00,-0.381,0.052,0,0
2017-06-30 10:00,-0.563,0.060,0,0
2017-06-30 11:00,-0.658,0.059,0,0
2017-06-30 12:00,-0.662,0.069,0,0
2017-06-30 13:00,-0.527,0.061,0,0
2017-06-30 14:00,-0.328,0.054,0,0
2017-06-30 15:00,-0.068,0.059,0,0
2017-06-30 16:00,0.180,0.047,0,0
2017-06-30 17:00,0.295,0.050,0,0
2017-06-30 18:00,0.313,0.056,0,0
2017-06-30 19:00,0.241,0.055,0,0
2017-06-30 20:00,0.099,0.064,0,0
2017-06-30 21:00,-0.147,0.058,0,0
2017-06-30 22:00,-0.352,0.053,0,0
2017-06-30 23:00,-0.468,0.062,0,0
