Date Time, Water Level, Sigma, I, L 
2017-01-25 17:00,-0.308,0.163,0,0
2017-01-25 18:00,-0.336,0.166,0,0
2017-01-25 19:00,-0.176,0.155,0,0
2017-01-25 20:00,0.043,0.170,0,0
2017-01-25 21:00,0.260,0.181,0,0
2017-01-25 22:00,0.360,0.117,0,0
2017-01-25 23:00,0.337,0.132,0,0
2017-01-26 00:00,0.231,0.136,0,0
2017-01-26 01:00,0.070,0.117,0,0
2017-01-26 02:00,-0.152,0.111,0,0
2017-01-26 03:00,-0.329,0.111,0,0
2017-01-26 04:00,-0.521,0.124,0,0
2017-01-26 05:00,-0.517,0.103,0,0
2017-01-26 06:00,-0.475,0.099,0,0
2017-01-26 07:00,-0.331,0.093,0,0
2017-01-26 08:00,-0.048,0.106,0,0
2017-01-26 09:00,0.213,0.111,0,0
2017-01-26 10:00,0.399,0.124,0,0
2017-01-26 11:00,0.494,0.092,0,0
2017-01-26 12:00,0.429,0.116,0,0
2017-01-26 13:00,0.299,0.106,0,0
2017-01-26 14:00,0.068,0.096,0,0
2017-01-26 15:00,-0.236,0.105,0,0
2017-01-26 16:00,-0.530,0.090,0,0
2017-01-26 17:00,-0.630,0.096,0,0
2017-01-26 18:00,-0.644,0.093,0,0
2017-01-26 19:00,-0.527,0.077,0,0
2017-01-26 20:00,-0.355,0.096,0,0
2017-01-26 21:00,-0.146,0.095,0,0
2017-01-26 22:00,0.050,0.091,0,0
2017-01-26 23:00,0.195,0.100,0,0
2017-01-27 00:00,0.230,0.078,0,0
2017-01-27 01:00,0.063,0.085,0,0
2017-01-27 02:00,-0.106,0.105,0,0
2017-01-27 03:00,-0.259,0.099,0,0
2017-01-27 04:00,-0.570,0.105,0,0
2017-01-27 05:00,-0.630,0.090,0,0
2017-01-27 06:00,-0.570,0.093,0,0
2017-01-27 07:00,-0.484,0.092,0,0
2017-01-27 08:00,-0.281,0.088,0,0
2017-01-27 09:00,-0.002,0.088,0,0
2017-01-27 10:00,0.288,0.094,0,0
2017-01-27 11:00,0.472,0.089,0,0
2017-01-27 12:00,0.511,0.098,0,0
2017-01-27 13:00,0.441,0.076,0,0
2017-01-27 14:00,0.251,0.074,0,0
2017-01-27 15:00,-0.021,0.077,0,0
2017-01-27 16:00,-0.364,0.063,0,0
2017-01-27 17:00,-0.639,0.079,0,0
2017-01-27 18:00,-0.749,0.076,0,0
2017-01-27 19:00,-0.712,0.073,0,0
2017-01-27 20:00,-0.543,0.063,0,0
2017-01-27 21:00,-0.396,0.062,0,0
2017-01-27 22:00,-0.147,0.072,0,0
2017-01-27 23:00,0.038,0.066,0,0
2017-01-28 00:00,0.122,0.066,0,0
2017-01-28 01:00,0.044,0.068,0,0
2017-01-28 02:00,-0.125,0.063,0,0
2017-01-28 03:00,-0.301,0.061,0,0
2017-01-28 04:00,-0.513,0.074,0,0
2017-01-28 05:00,-0.781,0.069,0,0
2017-01-28 06:00,-0.877,0.059,0,0
2017-01-28 07:00,-0.837,0.059,0,0
2017-01-28 08:00,-0.628,0.055,0,0
2017-01-28 09:00,-0.411,0.074,0,0
2017-01-28 10:00,-0.146,0.077,0,0
2017-01-28 11:00,0.142,0.073,0,0
2017-01-28 12:00,0.325,0.068,0,0
2017-01-28 13:00,0.308,0.056,0,0
2017-01-28 14:00,0.181,0.061,0,0
2017-01-28 15:00,-0.075,0.063,0,0
2017-01-28 16:00,-0.360,0.074,0,0
2017-01-28 17:00,-0.649,0.053,0,0
2017-01-28 18:00,-0.922,0.057,0,0
2017-01-28 19:00,-0.968,0.055,0,0
2017-01-28 20:00,-0.890,0.046,0,0
2017-01-28 21:00,-0.667,0.051,0,0
2017-01-28 22:00,-0.444,0.060,0,0
2017-01-28 23:00,-0.206,0.047,0,0
2017-01-29 00:00,-0.008,0.049,0,0
2017-01-29 01:00,0.048,0.039,0,0
2017-01-29 02:00,-0.055,0.048,0,0
2017-01-29 03:00,-0.243,0.045,0,0
2017-01-29 04:00,-0.458,0.055,0,0
2017-01-29 05:00,-0.735,0.044,0,0
2017-01-29 06:00,-0.937,0.054,0,0
2017-01-29 07:00,-0.988,0.045,0,0
2017-01-29 08:00,-0.872,0.050,0,0
2017-01-29 09:00,-0.698,0.042,0,0
2017-01-29 10:00,-0.431,0.041,0,0
2017-01-29 11:00,-0.099,0.043,0,0
2017-01-29 12:00,0.122,0.042,0,0
2017-01-29 13:00,0.293,0.043,0,0
2017-01-29 14:00,0.240,0.045,0,0
2017-01-29 15:00,0.129,0.045,0,0
2017-01-29 16:00,-0.152,0.041,0,0
2017-01-29 17:00,-0.446,0.051,0,0
2017-01-29 18:00,-0.727,0.046,0,0
2017-01-29 19:00,-0.840,0.041,0,0
2017-01-29 20:00,-0.787,0.051,0,0
2017-01-29 21:00,-0.637,0.045,0,0
2017-01-29 22:00,-0.455,0.059,0,0
2017-01-29 23:00,-0.168,0.057,0,0
2017-01-30 00:00,0.075,0.049,0,0
2017-01-30 01:00,0.251,0.061,0,0
2017-01-30 02:00,0.173,0.063,0,0
2017-01-30 03:00,0.088,0.060,0,0
2017-01-30 04:00,-0.076,0.061,0,0
2017-01-30 05:00,-0.333,0.070,0,0
2017-01-30 06:00,-0.604,0.063,0,0
2017-01-30 07:00,-0.790,0.050,0,0
2017-01-30 08:00,-0.814,0.050,0,0
2017-01-30 09:00,-0.670,0.069,0,0
2017-01-30 10:00,-0.425,0.054,0,0
2017-01-30 11:00,-0.146,0.047,0,0
2017-01-30 12:00,0.119,0.044,0,0
2017-01-30 13:00,0.358,0.051,0,0
2017-01-30 14:00,0.456,0.061,0,0
2017-01-30 15:00,0.426,0.063,0,0
2017-01-30 16:00,0.169,0.090,0,0
2017-01-30 17:00,-0.112,0.100,0,0
2017-01-30 18:00,-0.396,0.118,0,0
2017-01-30 19:00,-0.625,0.119,0,0
2017-01-30 20:00,-0.706,0.100,0,0
2017-01-30 21:00,-0.610,0.087,0,0
2017-01-30 22:00,-0.457,0.090,0,0
2017-01-30 23:00,-0.255,0.088,0,0
2017-01-31 00:00,0.026,0.090,0,0
2017-01-31 01:00,0.252,0.081,0,0
2017-01-31 02:00,0.319,0.100,0,0
2017-01-31 03:00,0.283,0.102,0,0
2017-01-31 04:00,0.201,0.107,0,0
2017-01-31 05:00,-0.058,0.084,0,0
2017-01-31 06:00,-0.365,0.114,0,0
2017-01-31 07:00,-0.562,0.081,0,0
2017-01-31 08:00,-0.717,0.095,0,0
2017-01-31 09:00,-0.638,0.091,0,0
2017-01-31 10:00,-0.534,0.088,0,0
2017-01-31 11:00,-0.294,0.090,0,0
2017-01-31 12:00,0.016,0.081,0,0
2017-01-31 13:00,0.273,0.082,0,0
2017-01-31 14:00,0.430,0.082,0,0
2017-01-31 15:00,0.384,0.080,0,0
2017-01-31 16:00,0.254,0.082,0,0
2017-01-31 17:00,-0.011,0.084,0,0
2017-01-31 18:00,-0.378,0.087,0,0
2017-01-31 19:00,-0.685,0.078,0,0
2017-01-31 20:00,-0.892,0.075,0,0
2017-01-31 21:00,-0.869,0.078,0,0
2017-01-31 22:00,-0.766,0.082,0,0
2017-01-31 23:00,-0.608,0.098,0,0
