dtt,Var2_1,Var2_2,Var2_3
26-Jan-2017 00:00:00,0.794609427452087,7.58400774002075,2.93662595748901
26-Jan-2017 01:00:00,0.771062731742859,7.08684301376343,2.75509262084961
26-Jan-2017 02:00:00,0.725656569004059,6.74572420120239,2.50329065322876
26-Jan-2017 03:00:00,0.659540772438049,6.50031995773315,2.3066725730896
26-Jan-2017 04:00:00,0.613611042499542,6.62978506088257,2.15602707862854
26-Jan-2017 05:00:00,0.628272771835327,6.34665870666504,2.13390111923218
26-Jan-2017 06:00:00,0.60823667049408,6.72089004516602,2.20843958854675
26-Jan-2017 07:00:00,0.65977156162262,6.83343315124512,2.3791446685791
26-Jan-2017 08:00:00,0.663545072078705,7.61121702194214,2.69027972221375
26-Jan-2017 09:00:00,0.59721839427948,8.14250469207764,2.93583369255066
26-Jan-2017 10:00:00,0.57187807559967,8.55492973327637,3.10733699798584
26-Jan-2017 11:00:00,0.56214427947998,8.74806308746338,3.17181301116943
26-Jan-2017 12:00:00,0.559236109256744,8.58013248443604,3.0843665599823
26-Jan-2017 13:00:00,0.588505625724792,7.66712617874146,2.95990514755249
26-Jan-2017 14:00:00,0.591187596321106,7.17212915420532,2.69741439819336
26-Jan-2017 15:00:00,0.579207420349121,6.69692993164062,2.41578245162964
26-Jan-2017 16:00:00,0.551413476467133,6.13450765609741,2.14513754844666
26-Jan-2017 17:00:00,0.520631194114685,6.03750801086426,2.0349109172821
26-Jan-2017 18:00:00,0.541591107845306,6.06856346130371,2.07794713973999
26-Jan-2017 19:00:00,0.556830763816833,6.08852577209473,2.19444298744202
26-Jan-2017 20:00:00,0.597228765487671,6.58490705490112,2.40851783752441
26-Jan-2017 21:00:00,0.531598925590515,7.48490476608276,2.6538770198822
26-Jan-2017 22:00:00,0.525780737400055,7.94099473953247,2.83411073684692
26-Jan-2017 23:00:00,0.488667994737625,8.19337940216064,2.97290277481079
27-Jan-2017 00:00:00,0.545681476593018,7.50569486618042,2.87983369827271
27-Jan-2017 01:00:00,0.586104333400726,6.91015529632568,2.7240777015686
27-Jan-2017 02:00:00,0.640453040599823,6.01140928268433,2.57846474647522
27-Jan-2017 03:00:00,0.602121949195862,5.73756265640259,2.38053035736084
27-Jan-2017 04:00:00,0.57029515504837,5.22486782073975,2.16101741790771
27-Jan-2017 05:00:00,0.542208313941956,5.39874267578125,2.1345431804657
27-Jan-2017 06:00:00,0.556760430335999,5.3594183921814,2.17192578315735
27-Jan-2017 07:00:00,0.58283394575119,5.58780479431152,2.30217337608337
27-Jan-2017 08:00:00,0.579419314861298,6.23564624786377,2.55194497108459
27-Jan-2017 09:00:00,0.550796270370483,6.53357934951782,2.82555556297302
27-Jan-2017 10:00:00,0.546211123466492,6.69477844238281,3.08174300193787
27-Jan-2017 11:00:00,0.525912702083588,6.99916362762451,3.25617933273315
27-Jan-2017 12:00:00,0.471744477748871,7.69674921035767,3.25608062744141
27-Jan-2017 13:00:00,0.456128627061844,8.25782012939453,3.14005184173584
27-Jan-2017 14:00:00,0.43333175778389,8.35573196411133,2.88204336166382
27-Jan-2017 15:00:00,0.438103586435318,8.35673427581787,2.59798359870911
27-Jan-2017 16:00:00,0.460258424282074,7.55132341384888,2.25945353507996
27-Jan-2017 17:00:00,0.422709912061691,7.04238891601562,2.04415082931519
